id;title;url;cover;rate
30334122;芳龄十六;https://movie.douban.com/subject/30334122/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549923514.jpg;6.2
25917789;铁血战士;https://movie.douban.com/subject/25917789/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537399580.jpg;4.9
26796664;叶问外传：张天志;https://movie.douban.com/subject/26796664/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542380253.jpg;5.6
30335059;熊出没·原始时代;https://movie.douban.com/subject/30335059/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541035591.jpg;6.7
27179199;本回家了;https://movie.douban.com/subject/27179199/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537465672.jpg;7.2
27064658;致所有我曾爱过的男孩;https://movie.douban.com/subject/27064658/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529112058.jpg;7.3
26425062;武林怪兽;https://movie.douban.com/subject/26425062/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540374845.jpg;3.5
27191173;恋如雨止;https://movie.douban.com/subject/27191173/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511831665.jpg;7.3
27597950;64号病历;https://movie.douban.com/subject/27597950/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529147387.jpg;7.1
26825664;修女;https://movie.douban.com/subject/26825664/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528357976.jpg;5.9
27062637;利兹与青鸟;https://movie.douban.com/subject/27062637/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2515806508.jpg;8.6
26759819;命运之夜——天之杯2：失去之蝶;https://movie.douban.com/subject/26759819/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529205356.jpg;8.6
30300277;T-34坦克;https://movie.douban.com/subject/30300277/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531057405.jpg;7.7
27002812;难道不浪漫;https://movie.douban.com/subject/27002812/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546947022.jpg;5.9
30176282;词典;https://movie.douban.com/subject/30176282/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542477332.jpg;7.7
27042544;邻座的怪同学;https://movie.douban.com/subject/27042544/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518803316.jpg;6.5
26979199;喜欢，轻吻，快跑;https://movie.douban.com/subject/26979199/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2527725378.jpg;7.8
27147739;有熊谷守一在的地方;https://movie.douban.com/subject/27147739/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515102554.jpg;8.3
27607255;自由了！;https://movie.douban.com/subject/27607255/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538182801.jpg;7.1
27040853;协商;https://movie.douban.com/subject/27040853/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533160941.jpg;6.9
26966758;逃出水泥地;https://movie.douban.com/subject/26966758/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548827912.jpg;6.8
27201353;大师兄;https://movie.douban.com/subject/27201353/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2528842218.jpg;5.1
26992553;皇家酒店谋杀案;https://movie.douban.com/subject/26992553/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530922420.jpg;6.9
26363987;你能原谅我吗？;https://movie.douban.com/subject/26363987/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516537208.jpg;7.1
27039069;宝贝儿;https://movie.douban.com/subject/27039069/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531326284.jpg;5.2
26600786;希斯特斯兄弟;https://movie.douban.com/subject/26600786/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532760814.jpg;7.7
26969115;霸主;https://movie.douban.com/subject/26969115/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533977336.jpg;6.5
26878883;野梨树;https://movie.douban.com/subject/26878883/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2521230606.jpg;8.2
11639146;玛丽女王;https://movie.douban.com/subject/11639146/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537276351.jpg;6.0
26944582;雪怪大冒险;https://movie.douban.com/subject/26944582/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535550507.jpg;7.4
27045615;未来的未来;https://movie.douban.com/subject/27045615/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520174596.jpg;6.7
10759740;滴答屋;https://movie.douban.com/subject/10759740/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537306831.jpg;5.4
27019982;印度暴徒;https://movie.douban.com/subject/27019982/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541754700.jpg;5.9
30194752;边境;https://movie.douban.com/subject/30194752/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2534389119.jpg;6.8
6538807;冰海陷落;https://movie.douban.com/subject/6538807/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540706012.jpg;6.7
3179698;伦敦战场;https://movie.douban.com/subject/3179698/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2524161946.jpg;5.3
27180356;完美的他人;https://movie.douban.com/subject/27180356/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2536570825.jpg;7.4
30181130;阿拉姜色;https://movie.douban.com/subject/30181130/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2535257594.jpg;7.6
30154537;高潮;https://movie.douban.com/subject/30154537/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531195804.jpg;6.3
30334399;三夫;https://movie.douban.com/subject/30334399/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2536294679.jpg;6.5
23774869;绿毛怪格林奇;https://movie.douban.com/subject/23774869/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2539666559.jpg;6.3
30412189;罗布奥特曼剧场版：决定了！羁绊的水晶;https://movie.douban.com/subject/30412189/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545880275.jpg;5.9
20425292;私人战争;https://movie.douban.com/subject/20425292/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2532482728.jpg;7.1
26988000;开战;https://movie.douban.com/subject/26988000/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519935951.jpg;7.9
27055378;白小姐;https://movie.douban.com/subject/27055378/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534698026.jpg;7.2
26430636;狂暴巨兽;https://movie.douban.com/subject/26430636/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516079193.jpg;6.4
27604296;家和万事惊;https://movie.douban.com/subject/27604296/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545486388.jpg;5.9
26356631;伸冤人2;https://movie.douban.com/subject/26356631/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529742142.jpg;7.0
30299345;康斯坦丁：恶魔之城 电影版;https://movie.douban.com/subject/30299345/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2536561659.jpg;7.5
26268602;寡妇联盟;https://movie.douban.com/subject/26268602/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537861600.jpg;6.2
3059389;漂亮男孩;https://movie.douban.com/subject/3059389/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526320265.jpg;6.2
30242164;海吉拉;https://movie.douban.com/subject/30242164/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2524187708.jpg;7.3
26219713;克隆人;https://movie.douban.com/subject/26219713/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2539946987.jpg;6.2
30156898;肆式青春;https://movie.douban.com/subject/30156898/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526429256.jpg;5.5
27109553;无间炼狱;https://movie.douban.com/subject/27109553/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537265654.jpg;5.9
4017146;月光光心慌慌;https://movie.douban.com/subject/4017146/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2519765769.jpg;5.9
30158971;企鹅公路;https://movie.douban.com/subject/30158971/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550143426.jpg;7.9
26992383;龙虾刑警;https://movie.douban.com/subject/26992383/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523437806.jpg;4.9
30183666;老爸102岁;https://movie.douban.com/subject/30183666/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2540024317.jpg;7.3
24299053;老人和枪;https://movie.douban.com/subject/24299053/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2536326483.jpg;7.0
27082461;三次元女友;https://movie.douban.com/subject/27082461/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520170117.jpg;6.4
30293828;中国合伙人2;https://movie.douban.com/subject/30293828/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541742368.jpg;4.1
26627736;边境杀手2：边境战士;https://movie.douban.com/subject/26627736/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520296878.jpg;6.7
26945122;麻药王;https://movie.douban.com/subject/26945122/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2539238884.jpg;5.7
26774033;幕后玩家;https://movie.douban.com/subject/26774033/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520543845.jpg;5.7
